subject	block	pos	word	onset	vheight	vround	vfront	vlength	frequency	retro
MH	45	3	stu	st	high	round	front	1
MH	45	4	stu	st	high	round	front	1
MH	45	5	stu	st	high	round	front	1
MH	45	6	stu	st	high	round	front	1
MH	45	7	stu	st	high	round	front	1
MH	46	1	so	sV	high	round	back	1
MH	46	2	so	sV	high	round	back	0
MH	46	3	so	sV	high	round	back	0
MH	46	4	so	sV	high	round	back	0
MH	46	5	so	sV	high	round	back	1
MH	46	6	so	sV	high	round	back	0
MH	46	7	so	sV	high	round	back	0
MH	48	1	sta	st	low	unround	back	1
MH	48	2	sta	st	low	unround	back	0
MH	48	3	sta	st	low	unround	back	0
MH	48	4	sta	st	low	unround	back	0
MH	48	5	sta	st	low	unround	back	1
MH	48	6	sta	st	low	unround	back	1
MH	48	7	sta	st	low	unround	back	1
MH	49	1	su	sV	high	round	front	0
MH	49	2	su	sV	high	round	front	0
MH	49	3	su	sV	high	round	front	0
MH	49	4	su	sV	high	round	front	0
MH	49	5	su	sV	high	round	front	0
MH	49	6	su	sV	high	round	front	0
MH	49	7	su	sV	high	round	front	0
MH	50	1	sto	st	high	round	back	0
MH	50	2	sto	st	high	round	back	0
MH	50	3	sto	st	high	round	back	0
MH	50	4	sto	st	high	round	back	0
MH	50	5	sto	st	high	round	back	1
MH	50	6	sto	st	high	round	back	0
MH	50	7	sto	st	high	round	back	0
MH	51	1	ska	sk	low	unround	back	0
MH	51	2	ska	sk	low	unround	back	1
MH	51	3	ska	sk	low	unround	back	0
MH	51	4	ska	sk	low	unround	back	0
MH	51	5	ska	sk	low	unround	back	0
MH	51	6	ska	sk	low	unround	back	1
MH	51	7	ska	sk	low	unround	back	1
MH	53	1	su	sV	high	round	front	0
MH	53	2	su	sV	high	round	front	0
MH	53	3	su	sV	high	round	front	0
MH	53	4	su	sV	high	round	front	0
MH	53	5	su	sV	high	round	front	0
MH	53	6	su	sV	high	round	front	0
MH	53	7	su	sV	high	round	front	0
MH	54	1	sto	st	high	round	back	0
MH	54	2	sto	st	high	round	back	1
MH	54	3	sto	st	high	round	back	1
MH	54	4	sto	st	high	round	back	0
MH	54	5	sto	st	high	round	back	1
MH	54	6	sto	st	high	round	back	1
MH	54	7	sto	st	high	round	back	1
MH	55	1	ska	sk	low	unround	back	1
MH	55	2	ska	sk	low	unround	back	1
MH	55	3	ska	sk	low	unround	back	1
MH	55	4	ska	sk	low	unround	back	1
MH	55	5	ska	sk	low	unround	back	1
MH	55	6	ska	sk	low	unround	back	1
MH	55	7	ska	sk	low	unround	back	1
MH	57	1	su	sV	high	round	front	0
MH	57	2	su	sV	high	round	front	0
MH	57	3	su	sV	high	round	front	0
MH	57	4	su	sV	high	round	front	0
MH	57	5	su	sV	high	round	front	1
MH	57	6	su	sV	high	round	front	0
MH	57	7	su	sV	high	round	front	0
MH	58	1	sto	st	high	round	back	0
MH	58	2	sto	st	high	round	back	1
MH	58	3	sto	st	high	round	back	1
MH	58	4	sto	st	high	round	back	1
MH	58	5	sto	st	high	round	back	1
MH	58	6	sto	st	high	round	back	1
MH	58	7	sto	st	high	round	back	1
MH	59	1	ska	sk	low	unround	back	1
MH	59	2	ska	sk	low	unround	back	1
MH	59	3	ska	sk	low	unround	back	1
MH	59	4	ska	sk	low	unround	back	1
MH	59	5	ska	sk	low	unround	back	1
MH	59	6	ska	sk	low	unround	back	1
MH	59	7	ska	sk	low	unround	back	1
MH	61	1	su	sV	high	round	front	0
MH	61	2	su	sV	high	round	front	0
MH	61	3	su	sV	high	round	front	0
MH	61	4	su	sV	high	round	front	0
MH	61	5	su	sV	high	round	front	0
MH	61	6	su	sV	high	round	front	0
MH	61	7	su	sV	high	round	front	0
MH	62	1	sto	st	high	round	back	0
MH	62	2	sto	st	high	round	back	1
MH	62	3	sto	st	high	round	back	1
MH	62	4	sto	st	high	round	back	1
MH	62	5	sto	st	high	round	back	1
MH	62	6	sto	st	high	round	back	1
MH	62	7	sto	st	high	round	back	1
MH	63	1	ska	sk	low	unround	back	1
MH	63	2	ska	sk	low	unround	back	1
MH	63	3	ska	sk	low	unround	back	1
MH	63	4	ska	sk	low	unround	back	1
MH	63	5	ska	sk	low	unround	back	1
MH	63	6	ska	sk	low	unround	back	1
MH	63	7	ska	sk	low	unround	back	1
MH	65	1	su	sV	high	round	front	0
MH	65	2	su	sV	high	round	front	0
MH	65	3	su	sV	high	round	front	0
MH	65	4	su	sV	high	round	front	0
MH	65	5	su	sV	high	round	front	0
MH	65	6	su	sV	high	round	front	0
MH	65	7	su	sV	high	round	front	0
MH	66	1	sa	sV	low	unround	back	0
MH	66	2	sa	sV	low	unround	back	0
MH	66	3	sa	sV	low	unround	back	0
MH	66	5	sa	sV	low	unround	back	0
MH	66	6	sa	sV	low	unround	back	1
MH	66	7	sa	sV	low	unround	back	0
MH	67	1	su	sV	high	round	front	0
MH	67	2	su	sV	high	round	front	0
MH	67	3	su	sV	high	round	front	0
MH	67	4	su	sV	high	round	front	0
MH	67	5	su	sV	high	round	front	0
MH	67	6	su	sV	high	round	front	0
MH	67	7	su	sV	high	round	front	0
MH	68	1	sa	sV	low	unround	back	0
MH	68	2	sa	sV	low	unround	back	0
MH	68	3	sa	sV	low	unround	back	0
MH	68	4	sa	sV	low	unround	back	0
MH	68	5	sa	sV	low	unround	back	0
MH	68	6	sa	sV	low	unround	back	0
MH	68	7	sa	sV	low	unround	back	0
MH	69	1	su	sV	high	round	front	0
MH	69	2	su	sV	high	round	front	0
MH	69	3	su	sV	high	round	front	0
MH	69	4	su	sV	high	round	front	0
MH	69	5	su	sV	high	round	front	0
MH	69	6	su	sV	high	round	front	0
MH	69	7	su	sV	high	round	front	1
MH	70	1	sa	sV	low	unround	back	0
MH	70	2	sa	sV	low	unround	back	0
MH	70	3	sa	sV	low	unround	back	0
MH	70	4	sa	sV	low	unround	back	0
MH	70	5	sa	sV	low	unround	back	0
MH	70	6	sa	sV	low	unround	back	0
MH	70	7	sa	sV	low	unround	back	0
MH	71	1	su	sV	high	round	front	0
MH	71	2	su	sV	high	round	front	0
MH	71	3	su	sV	high	round	front	0
MH	71	4	su	sV	high	round	front	0
MH	71	5	su	sV	high	round	front	0
MH	71	6	su	sV	high	round	front	0
MH	71	7	su	sV	high	round	front	0
MH	72	1	sa	sV	low	unround	back	0
MH	72	2	sa	sV	low	unround	back	0
MH	72	3	sa	sV	low	unround	back	0
MH	72	4	sa	sV	low	unround	back	0
MH	72	5	sa	sV	low	unround	back	0
MH	72	6	sa	sV	low	unround	back	0
MH	72	7	sa	sV	low	unround	back	1
MK	4	1	sku	sk	high	round	front	0
MK	4	2	sku	sk	high	round	front	1
MK	4	3	sku	sk	high	round	front	1
MK	4	4	sku	sk	high	round	front	1
MK	4	5	sku	sk	high	round	front	1
MK	4	6	sku	sk	high	round	front	0
MK	4	7	sku	sk	high	round	front	0
MK	8	1	sku	sk	high	round	front	0
MK	8	2	sku	sk	high	round	front	1
MK	8	3	sku	sk	high	round	front	1
MK	8	4	sku	sk	high	round	front	1
MK	8	5	sku	sk	high	round	front	1
MK	8	6	sku	sk	high	round	front	1
MK	8	7	sku	sk	high	round	front	1
MK	12	1	sku	sk	high	round	front	1
MK	12	2	sku	sk	high	round	front	1
MK	12	3	sku	sk	high	round	front	1
MK	12	4	sku	sk	high	round	front	1
MK	12	5	sku	sk	high	round	front	1
MK	12	6	sku	sk	high	round	front	0
MK	12	7	sku	sk	high	round	front	1
MK	16	1	sku	sk	high	round	front	0
MK	16	2	sku	sk	high	round	front	1
MK	16	3	sku	sk	high	round	front	1
MK	16	4	sku	sk	high	round	front	1
MK	16	5	sku	sk	high	round	front	1
MK	16	6	sku	sk	high	round	front	1
MK	16	7	sku	sk	high	round	front	1
MK	17	1	sa	sV	low	unround	back	0
MK	17	2	sa	sV	low	unround	back	1
MK	17	3	sa	sV	low	unround	back	0
MK	17	4	sa	sV	low	unround	back	0
MK	17	5	sa	sV	low	unround	back	0
MK	17	6	sa	sV	low	unround	back	1
MK	17	7	sa	sV	low	unround	back	0
MK	18	1	sto	st	high	round	back	0
MK	18	2	sto	st	high	round	back	1
MK	18	3	sto	st	high	round	back	1
MK	18	4	sto	st	high	round	back	0
MK	18	5	sto	st	high	round	back	0
MK	18	6	sto	st	high	round	back	1
MK	18	7	sto	st	high	round	back	1
MK	19	1	su	sV	high	round	front	0
MK	19	2	su	sV	high	round	front	0
MK	19	3	su	sV	high	round	front	0
MK	19	4	su	sV	high	round	front	0
MK	19	5	su	sV	high	round	front	0
MK	19	6	su	sV	high	round	front	1
MK	19	7	su	sV	high	round	front	0
MK	20	1	di	d	high	unround	front	0
MK	20	2	di	d	high	unround	front	1
MK	20	3	di	d	high	unround	front	1
MK	20	4	di	d	high	unround	front	1
MK	20	5	di	d	high	unround	front	1
MK	20	6	di	d	high	unround	front	1
MK	20	7	di	d	high	unround	front	0
MK	21	1	sa	sV	low	unround	back	0
MK	21	2	sa	sV	low	unround	back	1
MK	21	3	sa	sV	low	unround	back	1
MK	21	4	sa	sV	low	unround	back	0
MK	21	5	sa	sV	low	unround	back	1
MK	21	6	sa	sV	low	unround	back	1
MK	21	7	sa	sV	low	unround	back	0
MK	22	1	sto	st	high	round	back	0
MK	22	2	sto	st	high	round	back	1
MK	22	3	sto	st	high	round	back	1
MK	22	4	sto	st	high	round	back	1
MK	22	5	sto	st	high	round	back	1
MK	22	6	sto	st	high	round	back	1
MK	22	7	sto	st	high	round	back	1
MK	23	1	su	sV	high	round	front	0
MK	23	2	su	sV	high	round	front	1
MK	23	3	su	sV	high	round	front	1
MK	23	4	su	sV	high	round	front	0
MK	23	5	su	sV	high	round	front	0
MK	23	6	su	sV	high	round	front	0
MK	23	7	su	sV	high	round	front	0
MK	24	1	di	d	high	unround	front	0
MK	24	2	di	d	high	unround	front	1
MK	24	3	di	d	high	unround	front	1
MK	24	4	di	d	high	unround	front	1
MK	24	5	di	d	high	unround	front	1
MK	24	6	di	d	high	unround	front	1
MK	24	7	di	d	high	unround	front	1
MK	25	1	sa	sV	low	unround	back	0
MK	25	2	sa	sV	low	unround	back	1
MK	25	3	sa	sV	low	unround	back	1
MK	25	4	sa	sV	low	unround	back	0
MK	25	5	sa	sV	low	unround	back	1
MK	25	6	sa	sV	low	unround	back	1
MK	25	7	sa	sV	low	unround	back	0
MK	26	1	sto	st	high	round	back	0
MK	26	2	sto	st	high	round	back	0
MK	26	3	sto	st	high	round	back	1
MK	26	4	sto	st	high	round	back	0
MK	26	5	sto	st	high	round	back	1
MK	26	6	sto	st	high	round	back	1
MK	26	7	sto	st	high	round	back	1
MK	27	1	su	sV	high	round	front	0
MK	27	2	su	sV	high	round	front	1
MK	27	3	su	sV	high	round	front	0
MK	27	4	su	sV	high	round	front	0
MK	27	5	su	sV	high	round	front	0
MK	27	6	su	sV	high	round	front	1
MK	27	7	su	sV	high	round	front	0
MK	28	1	di	d	high	unround	front	1
MK	28	2	di	d	high	unround	front	1
MK	28	3	di	d	high	unround	front	1
MK	28	4	di	d	high	unround	front	1
MK	28	5	di	d	high	unround	front	1
MK	28	6	di	d	high	unround	front	1
MK	28	7	di	d	high	unround	front	1
MK	29	1	sa	sV	low	unround	back	0
MK	29	2	sa	sV	low	unround	back	1
MK	29	3	sa	sV	low	unround	back	0
MK	29	4	sa	sV	low	unround	back	0
MK	29	5	sa	sV	low	unround	back	1
MK	29	6	sa	sV	low	unround	back	1
MK	29	7	sa	sV	low	unround	back	1
MK	30	1	sto	st	high	round	back	0
MK	30	2	sto	st	high	round	back	1
MK	30	3	sto	st	high	round	back	1
MK	30	4	sto	st	high	round	back	0
MK	30	5	sto	st	high	round	back	1
MK	30	6	sto	st	high	round	back	1
MK	30	7	sto	st	high	round	back	1
MK	31	5	su	sV	high	round	front	0
MK	31	6	su	sV	high	round	front	0
MK	31	7	su	sV	high	round	front	0
MK	32	1	di	d	high	unround	front	1
MK	32	2	di	d	high	unround	front	1
MK	32	3	di	d	high	unround	front	1
MK	32	4	di	d	high	unround	front	1
MK	32	5	di	d	high	unround	front	1
MK	32	6	di	d	high	unround	front	1
MK	32	7	di	d	high	unround	front	1
MK	33	1	sa	sV	low	unround	back	0
MK	33	2	sa	sV	low	unround	back	1
MK	33	3	sa	sV	low	unround	back	1
MK	33	4	sa	sV	low	unround	back	1
MK	33	5	sa	sV	low	unround	back	0
MK	33	6	sa	sV	low	unround	back	1
MK	34	1	skå	sk	mid	round	back	0
MK	34	2	skå	sk	mid	round	back	1
MK	34	3	skå	sk	mid	round	back	1
MK	34	4	skå	sk	mid	round	back	1
MK	34	5	skå	sk	mid	round	back	0
MK	34	6	skå	sk	mid	round	back	1
MK	34	7	skå	sk	mid	round	back	1
MK	36	1	so	sV	high	round	back	0
MK	36	2	so	sV	high	round	back	1
MK	36	3	so	sV	high	round	back	1
MK	36	4	so	sV	high	round	back	0
MK	36	5	so	sV	high	round	back	0
MK	36	6	so	sV	high	round	back	1
MK	36	7	so	sV	high	round	back	1
MK	37	1	sa	sV	low	unround	back	0
MK	37	2	sa	sV	low	unround	back	1
MK	37	3	sa	sV	low	unround	back	1
MK	37	4	sa	sV	low	unround	back	0
MK	37	5	sa	sV	low	unround	back	0
MK	37	6	sa	sV	low	unround	back	1
MK	37	7	sa	sV	low	unround	back	0
MK	38	1	skå	sk	mid	round	back	0
MK	38	2	skå	sk	mid	round	back	1
MK	38	3	skå	sk	mid	round	back	1
MK	38	4	skå	sk	mid	round	back	1
MK	38	5	skå	sk	mid	round	back	1
MK	38	6	skå	sk	mid	round	back	1
MK	38	7	skå	sk	mid	round	back	1
MK	40	1	so	sV	high	round	back	0
MK	40	2	so	sV	high	round	back	1
MK	40	3	so	sV	high	round	back	1
MK	40	4	so	sV	high	round	back	0
MK	40	5	so	sV	high	round	back	0
MK	40	6	so	sV	high	round	back	1
MK	40	7	so	sV	high	round	back	1
MK	41	1	sa	sV	low	unround	back	0
MK	41	2	sa	sV	low	unround	back	1
MK	41	3	sa	sV	low	unround	back	0
MK	41	4	sa	sV	low	unround	back	0
MK	41	5	sa	sV	low	unround	back	0
MK	41	6	sa	sV	low	unround	back	1
MK	41	7	sa	sV	low	unround	back	0
MK	42	1	skå	sk	mid	round	back	0
MK	42	2	skå	sk	mid	round	back	1
MK	42	3	skå	sk	mid	round	back	1
MK	42	4	skå	sk	mid	round	back	1
MK	42	5	skå	sk	mid	round	back	0
MK	42	6	skå	sk	mid	round	back	1
MK	42	7	skå	sk	mid	round	back	1
MK	44	1	so	sV	high	round	back	0
MK	44	2	so	sV	high	round	back	1
MK	44	3	so	sV	high	round	back	0
MK	44	4	so	sV	high	round	back	0
MK	44	5	so	sV	high	round	back	0
MK	44	6	so	sV	high	round	back	1
MK	44	7	so	sV	high	round	back	1
MK	45	1	sa	sV	low	unround	back	0
MK	45	2	sa	sV	low	unround	back	1
MK	45	3	sa	sV	low	unround	back	1
MK	45	4	sa	sV	low	unround	back	0
MK	45	5	sa	sV	low	unround	back	0
MK	45	6	sa	sV	low	unround	back	1
MK	45	7	sa	sV	low	unround	back	1
MK	46	2	skå	sk	mid	round	back	1
MK	46	3	skå	sk	mid	round	back	1
MK	46	4	skå	sk	mid	round	back	1
MK	46	5	skå	sk	mid	round	back	0
MK	46	6	skå	sk	mid	round	back	1
MK	46	7	skå	sk	mid	round	back	1
MK	48	1	so	sV	high	round	back	0
MK	48	2	so	sV	high	round	back	1
MK	48	3	so	sV	high	round	back	1
MK	48	4	so	sV	high	round	back	0
MK	48	5	so	sV	high	round	back	0
MK	48	6	so	sV	high	round	back	1
MK	48	7	so	sV	high	round	back	1
MK	49	1	sta	st	low	unround	back	0
MK	49	2	sta	st	low	unround	back	1
MK	49	3	sta	st	low	unround	back	1
MK	49	4	sta	st	low	unround	back	1
MK	49	5	sta	st	low	unround	back	0
MK	49	6	sta	st	low	unround	back	1
MK	49	7	sta	st	low	unround	back	1
MK	50	1	su	sV	high	round	front	0
MK	50	2	su	sV	high	round	front	1
MK	50	3	su	sV	high	round	front	0
MK	50	4	su	sV	high	round	front	0
MK	50	5	su	sV	high	round	front	0
MK	50	6	su	sV	high	round	front	1
MK	50	7	su	sV	high	round	front	1
MK	51	1	ska	sk	low	unround	back	0
MK	51	2	ska	sk	low	unround	back	1
MK	51	3	ska	sk	low	unround	back	1
MK	51	4	ska	sk	low	unround	back	1
MK	51	5	ska	sk	low	unround	back	1
MK	51	6	ska	sk	low	unround	back	1
MK	51	7	ska	sk	low	unround	back	1
MK	53	1	sta	st	low	unround	back	0
MK	53	2	sta	st	low	unround	back	1
MK	53	3	sta	st	low	unround	back	1
MK	53	4	sta	st	low	unround	back	0
MK	53	5	sta	st	low	unround	back	0
MK	53	6	sta	st	low	unround	back	1
MK	53	7	sta	st	low	unround	back	1
MK	54	1	su	sV	high	round	front	0
MK	54	2	su	sV	high	round	front	1
MK	54	3	su	sV	high	round	front	0
MK	54	4	su	sV	high	round	front	0
MK	54	5	su	sV	high	round	front	0
MK	54	6	su	sV	high	round	front	1
MK	54	7	su	sV	high	round	front	1
MK	55	1	ska	sk	low	unround	back	0
MK	55	2	ska	sk	low	unround	back	1
MK	55	3	ska	sk	low	unround	back	1
MK	55	4	ska	sk	low	unround	back	1
MK	55	5	ska	sk	low	unround	back	1
MK	55	6	ska	sk	low	unround	back	1
MK	55	7	ska	sk	low	unround	back	1
MK	57	1	sta	st	low	unround	back	0
MK	57	2	sta	st	low	unround	back	1
MK	57	3	sta	st	low	unround	back	1
MK	57	4	sta	st	low	unround	back	0
MK	57	5	sta	st	low	unround	back	0
MK	57	6	sta	st	low	unround	back	1
MK	57	7	sta	st	low	unround	back	1
MK	58	1	su	sV	high	round	front	0
MK	58	2	su	sV	high	round	front	1
MK	58	3	su	sV	high	round	front	1
MK	58	4	su	sV	high	round	front	0
MK	58	5	su	sV	high	round	front	0
MK	58	6	su	sV	high	round	front	1
MK	58	7	su	sV	high	round	front	1
MK	59	1	ska	sk	low	unround	back	0
MK	59	2	ska	sk	low	unround	back	1
MK	59	3	ska	sk	low	unround	back	1
MK	59	4	ska	sk	low	unround	back	0
MK	59	5	ska	sk	low	unround	back	0
MK	59	6	ska	sk	low	unround	back	1
MK	59	7	ska	sk	low	unround	back	1
MK	61	1	sta	st	low	unround	back	0
MK	61	2	sta	st	low	unround	back	1
MK	61	3	sta	st	low	unround	back	1
MK	61	4	sta	st	low	unround	back	1
MK	61	5	sta	st	low	unround	back	1
MK	61	6	sta	st	low	unround	back	1
MK	61	7	sta	st	low	unround	back	1
MK	62	1	su	sV	high	round	front	0
MK	62	2	su	sV	high	round	front	1
MK	62	3	su	sV	high	round	front	0
MK	62	4	su	sV	high	round	front	0
MK	62	5	su	sV	high	round	front	0
MK	62	6	su	sV	high	round	front	1
MK	62	7	su	sV	high	round	front	1
MK	63	1	ska	sk	low	unround	back	0
MK	63	2	ska	sk	low	unround	back	1
MK	63	3	ska	sk	low	unround	back	1
MK	63	4	ska	sk	low	unround	back	1
MK	63	5	ska	sk	low	unround	back	0
MK	63	6	ska	sk	low	unround	back	1
MK	63	7	ska	sk	low	unround	back	1
MK	65	1	so	sV	high	round	back	0
MK	65	2	so	sV	high	round	back	1
MK	65	3	so	sV	high	round	back	0
MK	65	4	so	sV	high	round	back	0
MK	65	5	so	sV	high	round	back	0
MK	65	6	so	sV	high	round	back	1
MK	65	7	so	sV	high	round	back	1
MK	66	1	stu	st	high	round	front	0
MK	66	2	stu	st	high	round	front	1
MK	66	3	stu	st	high	round	front	0
MK	66	4	stu	st	high	round	front	0
MK	66	5	stu	st	high	round	front	0
MK	66	6	stu	st	high	round	front	1
MK	66	7	stu	st	high	round	front	1
MK	67	1	so	sV	high	round	back	0
MK	67	2	so	sV	high	round	back	0
MK	67	3	so	sV	high	round	back	0
MK	67	4	so	sV	high	round	back	0
MK	67	5	so	sV	high	round	back	0
MK	67	6	so	sV	high	round	back	1
MK	67	7	so	sV	high	round	back	1
MK	68	1	stu	st	high	round	front	0
MK	68	2	stu	st	high	round	front	1
MK	68	3	stu	st	high	round	front	0
MK	68	4	stu	st	high	round	front	1
MK	68	5	stu	st	high	round	front	0
MK	68	6	stu	st	high	round	front	1
MK	68	7	stu	st	high	round	front	1
MK	69	1	so	sV	high	round	back	0
MK	69	2	so	sV	high	round	back	1
MK	69	3	so	sV	high	round	back	0
MK	69	4	so	sV	high	round	back	0
MK	69	5	so	sV	high	round	back	0
MK	69	6	so	sV	high	round	back	1
MK	70	1	stu	st	high	round	front	0
MK	70	2	stu	st	high	round	front	1
MK	70	3	stu	st	high	round	front	0
MK	70	4	stu	st	high	round	front	0
MK	70	5	stu	st	high	round	front	0
MK	70	6	stu	st	high	round	front	1
MK	70	7	stu	st	high	round	front	0
MK	71	1	so	sV	high	round	back	0
MK	71	2	so	sV	high	round	back	1
MK	71	3	so	sV	high	round	back	0
MK	71	4	so	sV	high	round	back	0
MK	71	5	so	sV	high	round	back	0
MK	71	6	so	sV	high	round	back	1
MK	71	7	so	sV	high	round	back	1
MK	72	1	stu	st	high	round	front	0
MK	72	2	stu	st	high	round	front	1
MK	72	3	stu	st	high	round	front	0
MK	72	4	stu	st	high	round	front	0
MK	72	5	stu	st	high	round	front	0
MK	72	6	stu	st	high	round	front	0
MK	72	7	stu	st	high	round	front	0
PS	4	1	sto	st	high	round	back	0
PS	4	2	sto	st	high	round	back	1
PS	4	3	sto	st	high	round	back	1
PS	4	4	sto	st	high	round	back	1
PS	4	5	sto	st	high	round	back	1
PS	4	6	sto	st	high	round	back	1
PS	4	7	sto	st	high	round	back	1
PS	8	2	sto	st	high	round	back	1
PS	8	3	sto	st	high	round	back	1
PS	8	4	sto	st	high	round	back	0
PS	8	5	sto	st	high	round	back	1
PS	8	6	sto	st	high	round	back	1
PS	8	7	sto	st	high	round	back	1
PS	12	1	sto	st	high	round	back	0
PS	12	2	sto	st	high	round	back	1
PS	12	3	sto	st	high	round	back	1
PS	12	4	sto	st	high	round	back	1
PS	12	5	sto	st	high	round	back	1
PS	12	6	sto	st	high	round	back	1
PS	12	7	sto	st	high	round	back	1
PS	16	2	sto	st	high	round	back	1
PS	16	3	sto	st	high	round	back	1
PS	16	4	sto	st	high	round	back	1
PS	16	5	sto	st	high	round	back	1
PS	16	6	sto	st	high	round	back	1
PS	16	7	sto	st	high	round	back	1
PS	17	1	so	sV	high	round	back	0
PS	17	2	so	sV	high	round	back	1
PS	17	3	so	sV	high	round	back	1
PS	17	4	so	sV	high	round	back	1
PS	17	5	so	sV	high	round	back	1
PS	17	6	so	sV	high	round	back	1
PS	17	7	so	sV	high	round	back	1
PS	18	1	stu	st	high	round	front	1
PS	18	2	stu	st	high	round	front	1
PS	18	3	stu	st	high	round	front	1
PS	18	4	stu	st	high	round	front	1
PS	18	5	stu	st	high	round	front	1
PS	18	6	stu	st	high	round	front	1
PS	18	7	stu	st	high	round	front	1
PS	19	1	sku	sk	high	round	front	0
PS	19	2	sku	sk	high	round	front	1
PS	19	3	sku	sk	high	round	front	1
PS	19	4	sku	sk	high	round	front	1
PS	19	5	sku	sk	high	round	front	1
PS	19	6	sku	sk	high	round	front	1
PS	19	7	sku	sk	high	round	front	1
PS	20	1	di	d	high	unround	front	1
PS	20	2	di	d	high	unround	front	1
PS	20	3	di	d	high	unround	front	1
PS	20	4	di	d	high	unround	front	1
PS	20	5	di	d	high	unround	front	1
PS	20	6	di	d	high	unround	front	1
PS	20	7	di	d	high	unround	front	1
PS	21	1	so	sV	high	round	back	1
PS	21	2	so	sV	high	round	back	1
PS	21	3	so	sV	high	round	back	1
PS	21	4	so	sV	high	round	back	1
PS	21	5	so	sV	high	round	back	1
PS	21	6	so	sV	high	round	back	1
PS	21	7	so	sV	high	round	back	1
PS	22	1	stu	st	high	round	front	1
PS	22	2	stu	st	high	round	front	1
PS	22	3	stu	st	high	round	front	1
PS	22	4	stu	st	high	round	front	1
PS	22	5	stu	st	high	round	front	1
PS	22	6	stu	st	high	round	front	1
PS	22	7	stu	st	high	round	front	1
PS	23	1	sku	sk	high	round	front	1
PS	23	2	sku	sk	high	round	front	1
PS	23	3	sku	sk	high	round	front	1
PS	23	4	sku	sk	high	round	front	1
PS	23	5	sku	sk	high	round	front	1
PS	23	6	sku	sk	high	round	front	1
PS	23	7	sku	sk	high	round	front	1
PS	24	1	di	d	high	unround	front	1
PS	24	2	di	d	high	unround	front	1
PS	24	3	di	d	high	unround	front	1
PS	24	4	di	d	high	unround	front	1
PS	24	5	di	d	high	unround	front	1
PS	24	6	di	d	high	unround	front	1
PS	24	7	di	d	high	unround	front	1
PS	25	1	so	sV	high	round	back	0
PS	25	2	so	sV	high	round	back	1
PS	25	3	so	sV	high	round	back	1
PS	25	4	so	sV	high	round	back	1
PS	25	5	so	sV	high	round	back	1
PS	25	6	so	sV	high	round	back	1
PS	25	7	so	sV	high	round	back	1
PS	26	1	stu	st	high	round	front	1
PS	26	2	stu	st	high	round	front	1
PS	26	3	stu	st	high	round	front	1
PS	26	4	stu	st	high	round	front	1
PS	26	5	stu	st	high	round	front	1
PS	26	6	stu	st	high	round	front	1
PS	26	7	stu	st	high	round	front	1
PS	27	1	sku	sk	high	round	front	0
PS	27	2	sku	sk	high	round	front	1
PS	27	3	sku	sk	high	round	front	1
PS	27	4	sku	sk	high	round	front	1
PS	27	5	sku	sk	high	round	front	1
PS	27	6	sku	sk	high	round	front	1
PS	27	7	sku	sk	high	round	front	1
PS	28	1	di	d	high	unround	front	1
PS	28	2	di	d	high	unround	front	1
PS	28	3	di	d	high	unround	front	1
PS	28	4	di	d	high	unround	front	1
PS	28	5	di	d	high	unround	front	1
PS	28	6	di	d	high	unround	front	1
PS	28	7	di	d	high	unround	front	1
PS	29	1	so	sV	high	round	back	0
PS	29	2	so	sV	high	round	back	1
PS	29	3	so	sV	high	round	back	1
PS	29	4	so	sV	high	round	back	1
PS	29	5	so	sV	high	round	back	1
PS	29	6	so	sV	high	round	back	1
PS	29	7	so	sV	high	round	back	1
PS	30	1	stu	st	high	round	front	0
PS	30	2	stu	st	high	round	front	1
PS	30	3	stu	st	high	round	front	1
PS	30	4	stu	st	high	round	front	1
PS	30	5	stu	st	high	round	front	1
PS	30	6	stu	st	high	round	front	1
PS	30	7	stu	st	high	round	front	1
PS	31	1	sku	sk	high	round	front	1
PS	31	2	sku	sk	high	round	front	1
PS	31	3	sku	sk	high	round	front	1
PS	31	4	sku	sk	high	round	front	1
PS	31	6	sku	sk	high	round	front	1
PS	31	7	sku	sk	high	round	front	1
PS	32	1	di	d	high	unround	front	1
PS	32	2	di	d	high	unround	front	1
PS	32	3	di	d	high	unround	front	1
PS	32	4	di	d	high	unround	front	1
PS	32	5	di	d	high	unround	front	1
PS	32	6	di	d	high	unround	front	1
PS	32	7	di	d	high	unround	front	1
PS	33	1	skå	sk	mid	round	back	1
PS	33	2	skå	sk	mid	round	back	1
PS	33	3	skå	sk	mid	round	back	1
PS	33	4	skå	sk	mid	round	back	1
PS	33	5	skå	sk	mid	round	back	1
PS	33	6	skå	sk	mid	round	back	1
PS	33	7	skå	sk	mid	round	back	1
PS	34	1	sa	sV	low	unround	back	1
PS	34	2	sa	sV	low	unround	back	1
PS	34	3	sa	sV	low	unround	back	1
PS	34	4	sa	sV	low	unround	back	1
PS	34	5	sa	sV	low	unround	back	1
PS	34	6	sa	sV	low	unround	back	1
PS	34	7	sa	sV	low	unround	back	1
PS	36	1	ska	sk	low	unround	back	1
PS	36	2	ska	sk	low	unround	back	1
PS	36	3	ska	sk	low	unround	back	1
PS	36	4	ska	sk	low	unround	back	1
PS	36	5	ska	sk	low	unround	back	1
PS	36	6	ska	sk	low	unround	back	1
PS	36	7	ska	sk	low	unround	back	1
PS	37	1	skå	sk	mid	round	back	1
